# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
158 -0.165316521 -0.233681727 0.774941773 -0.563496714 -8.134723823 3.549155523 13.419361875 158 DJI_20260816174532_0191_D.JPG

159 0.583519711 0.812068952 0.005869061 0.003783873 9.863185852 5.618664170 7.457392407 159 DJI_20260816174535_0192_D.JPG

160 0.582104382 0.813091878 0.003525235 0.004864082 7.434997316 5.574146821 7.506197720 160 DJI_20260816174538_0193_D.JPG

161 0.582254521 0.812979641 0.005624155 0.003484891 8.477861182 5.576067507 7.499174154 161 DJI_20260816174541_0194_D.JPG

162 0.522113630 0.728914350 -0.357165725 0.261751548 5.671506555 3.055137702 14.979822020 162 DJI_20260816174544_0195_D.JPG

163 -0.011159540 -0.023860096 0.810126391 -0.585663206 -6.653697507 4.916213109 9.119322499 163 DJI_20260816174550_0197_D.JPG

164 0.635570007 0.771805191 0.017293032 -0.008274354 -6.838643929 6.421442578 6.210420004 164 DJI_20260816174556_0199_D.JPG

165 -0.354607527 -0.508370691 0.641244458 -0.452347530 -3.286598754 -0.798996476 26.244875253 165 DJI_20260816174559_0200_D.JPG

166 0.575368589 0.817828917 -0.008168796 0.006333955 -11.082035882 2.104016242 17.910049523 166 DJI_20260816174602_0201_D.JPG

167 0.574376016 0.818464046 -0.011827900 0.008300501 -7.762460398 2.020159946 18.103316972 167 DJI_20260816174605_0202_D.JPG

168 -0.403428472 -0.577694896 0.579597008 -0.409367051 -0.913660017 -0.858874541 26.485043912 168 DJI_20260816174608_0203_D.JPG

169 0.007151992 0.999766447 -0.019641859 0.005486233 1.390274819 -4.940078532 7.520813348 169 DJI_20260816174611_0204_D.JPG

170 0.573546448 0.819000306 -0.013266678 0.010342475 -2.032235149 1.889020002 18.303289186 170 DJI_20260816174614_0205_D.JPG

171 0.022119031 0.999690133 -0.010779209 0.003767638 -3.549596998 -4.592487541 7.430538981 171 DJI_20260816174617_0206_D.JPG

172 0.573751048 0.818801653 -0.015790812 0.011146266 -3.865537134 1.904912494 18.274066341 172 DJI_20260816174628_0207_D.JPG

173 0.031768419 0.028193920 0.706597587 -0.706339663 14.294913344 2.627400348 10.981768445 173 DJI_20260816174743_0232_D.JPG

174 -0.013384144 -0.009242291 -0.705575719 0.708447846 -1.712788497 2.610054577 12.238370081 174 DJI_20260816174746_0233_D.JPG

175 -0.014727762 -0.010455762 -0.706356739 0.707625556 -0.661659296 2.602112796 11.904070978 175 DJI_20260816174749_0234_D.JPG

176 0.033733463 0.037943165 -0.705793640 0.706595859 -7.820294704 2.533751809 15.026582541 176 DJI_20260816174752_0235_D.JPG

177 0.094557277 0.097768676 -0.699906566 0.701164036 -11.141303797 2.557649409 16.733496899 177 DJI_20260816174755_0236_D.JPG

178 0.227499306 0.228386554 -0.666676820 0.672031000 -8.331050146 2.726321475 20.591033294 178 DJI_20260816174758_0237_D.JPG

179 0.499315964 0.499303538 -0.497901171 0.503461983 8.589310497 2.705068667 21.669426159 179 DJI_20260816174801_0238_D.JPG

180 0.306709647 0.307000087 -0.634667098 0.639435543 -5.996885780 2.660327875 22.750106008 180 DJI_20260816174804_0239_D.JPG

181 0.129394618 0.132544263 -0.693600040 0.696137943 -11.792749799 2.592363384 17.762366997 181 DJI_20260816174807_0240_D.JPG

182 -0.061072793 -0.064356230 0.704953028 -0.703682896 -10.067544744 2.497764360 15.676325401 182 DJI_20260816174810_0241_D.JPG

183 -0.009875235 -0.005540489 -0.704720072 0.709395097 -4.099579919 2.637527372 12.203867829 183 DJI_20260816174813_0242_D.JPG

184 -0.003577534 0.001051903 -0.704656390 0.709538911 -5.392486466 2.622756487 13.543853206 184 DJI_20260816174816_0243_D.JPG

185 -0.021912534 -0.017922137 -0.706823217 0.706823584 6.161280134 2.618887500 11.841094303 185 DJI_20260816174819_0244_D.JPG

186 -0.020881281 -0.016535661 -0.706261909 0.707449405 5.278484580 2.634407682 11.887738129 186 DJI_20260816174822_0245_D.JPG

187 -0.329922700 -0.407249632 0.659513716 -0.538832448 -5.628829420 0.134358570 25.621652292 187 DJI_20260816174825_0246_D.JPG

