# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
151 0.461628175 0.886946577 -0.004765237 0.014229923 -8.579321856 -5.129785628 30.613644549 151 DJI_20260822182508_0864_D.JPG

152 0.462693197 0.886394795 -0.004462125 0.014119545 -3.187480970 -5.081612851 30.921011803 152 DJI_20260822182511_0865_D.JPG

153 0.462579795 0.886441526 -0.005131697 0.014663582 -12.235919927 -5.033777837 30.517934334 153 DJI_20260822182514_0866_D.JPG

154 0.472547620 0.880218095 -0.033657827 0.027964307 15.103585615 -3.971468634 31.019863103 154 DJI_20260822182517_0867_D.JPG

155 0.454497169 0.890483950 -0.013161122 0.017246528 12.952118133 -4.702246341 30.109887472 155 DJI_20260822182520_0868_D.JPG

156 0.454479206 0.890224655 -0.022023523 0.021533202 14.410218907 -5.090604717 30.638144680 156 DJI_20260822182523_0869_D.JPG

157 0.376168027 0.705782243 -0.524501123 0.292006186 -10.394784550 -5.559336124 32.962144327 157 DJI_20260822182526_0870_D.JPG

158 -0.332203376 -0.616827401 0.627067902 -0.340515376 7.998070444 -3.436890092 30.073047672 158 DJI_20260822182529_0871_D.JPG

159 0.005467212 0.999966565 -0.004123281 -0.004469537 18.754469782 14.573528611 16.058142904 159 DJI_20260822182532_0872_D.JPG

160 -0.014949911 0.003076096 0.999802157 0.012754770 -13.528111072 23.524571882 16.688211218 160 DJI_20260822182535_0873_D.JPG

161 0.000146644 0.003859885 0.999987124 0.003291085 -14.723838590 -2.949639217 16.238236973 161 DJI_20260822182538_0874_D.JPG

162 0.007754741 0.999907879 0.002590807 -0.010834479 12.653046499 10.023988933 15.909964495 162 DJI_20260822182541_0875_D.JPG

163 0.006790265 0.999870134 -0.007962254 -0.012256043 13.083271649 12.264288818 15.871729109 163 DJI_20260822182544_0876_D.JPG

164 -0.014457838 0.002283501 0.999820026 0.012069458 -8.710771988 24.916238188 16.352961969 164 DJI_20260822182547_0877_D.JPG

165 0.018426895 0.999683809 -0.008033106 0.015106348 12.205939054 -25.970809697 16.936256526 165 DJI_20260822182550_0878_D.JPG

166 0.004073403 0.005650889 0.999969818 0.003440561 -10.931000305 -8.549659723 15.220714264 166 DJI_20260822182553_0879_D.JPG

167 0.005858832 0.999857903 -0.004259578 -0.015221818 9.055752418 17.622161463 14.912221036 167 DJI_20260822182556_0880_D.JPG

168 0.015131213 0.999765101 -0.013249270 0.008077468 9.311262775 -16.362839617 15.471838063 168 DJI_20260822182559_0881_D.JPG

169 0.016445484 0.999746378 -0.012125558 0.009470798 9.382427412 -18.407693632 15.476416931 169 DJI_20260822182602_0882_D.JPG

170 -0.004734670 0.002561493 0.999977862 0.003911105 -6.149908137 0.511764877 15.206851164 170 DJI_20260822182605_0883_D.JPG

171 -0.005755082 0.002597600 0.999968895 0.004726581 -6.620566686 2.257387575 15.224534697 171 DJI_20260822182608_0884_D.JPG

172 0.016059281 0.999839323 -0.007703020 0.002022671 7.135037926 -13.140887111 15.361696991 172 DJI_20260822182611_0885_D.JPG

173 0.008285228 0.999935020 -0.005704315 -0.005363945 1.058858719 8.164682082 15.048126782 173 DJI_20260822182614_0886_D.JPG

174 0.007225216 0.007339548 0.999946274 -0.001173196 -2.002101387 -23.187446074 15.111592388 174 DJI_20260822182617_0887_D.JPG

175 0.007230579 0.007846158 0.999940875 -0.002098211 -2.803096209 -25.925457984 15.144981654 175 DJI_20260822182625_0888_D.JPG

176 0.001330721 0.999969658 -0.002784793 -0.007152453 -1.725083532 26.678548793 15.007686889 176 DJI_20260822182628_0889_D.JPG

177 0.002953170 0.001328872 0.999982646 0.004921363 1.484810198 -1.061060586 14.772259954 177 DJI_20260822182631_0890_D.JPG

178 0.016267913 0.999837611 -0.003371841 -0.006981164 -9.519241896 -10.837345211 14.811164872 178 DJI_20260822182634_0891_D.JPG

179 0.018404257 0.999794262 -0.005390802 -0.006607292 -9.229164965 -15.949847325 14.875249891 179 DJI_20260822182637_0892_D.JPG

180 0.016160887 0.999633570 -0.020241836 -0.007862534 -15.983295864 -20.203554693 14.766436964 180 DJI_20260822182640_0893_D.JPG

181 0.017170887 0.999824826 -0.003165033 -0.006742483 -9.396400742 -12.869637771 14.875907348 181 DJI_20260822182643_0894_D.JPG

182 0.018851222 0.999790149 -0.004976137 -0.006287139 -9.117558567 -17.978581387 14.975409650 182 DJI_20260822182646_0895_D.JPG

183 0.003633111 0.001625813 0.999926958 0.011412138 8.856258177 15.530286482 14.716997114 183 DJI_20260822182649_0896_D.JPG

184 0.003826194 0.001940165 0.999934765 0.010585913 8.741702104 13.320896296 14.747661277 184 DJI_20260822182652_0897_D.JPG

185 0.005878885 0.999966057 -0.002065781 -0.005390401 -9.678581211 15.111617534 14.769835807 185 DJI_20260822182655_0898_D.JPG

186 0.002707970 0.999964352 -0.003520538 -0.007180978 -14.778500898 18.133191498 14.825627386 186 DJI_20260822182658_0899_D.JPG

187 0.004822391 0.999977646 -0.002064653 -0.004145964 -9.671148436 15.603592941 14.773097625 187 DJI_20260822182701_0900_D.JPG

188 0.010402162 0.999930236 -0.001568936 -0.005371840 -4.957849365 0.208284700 14.814980893 188 DJI_20260822182704_0901_D.JPG

189 0.019131719 0.999814897 0.000339813 -0.002008390 0.244910558 -26.279153592 15.104936001 189 DJI_20260822182707_0902_D.JPG

190 0.019981931 0.999727848 -0.011901993 -0.001815295 -0.012584813 -29.293838493 15.183727482 190 DJI_20260822182710_0903_D.JPG

191 0.009506024 0.999938771 -0.001286363 -0.005516751 -4.963781424 2.413199573 14.781416710 191 DJI_20260822182713_0904_D.JPG

192 0.018246266 0.999830919 -0.000634252 -0.002192073 0.174855311 -23.470798284 15.043369664 192 DJI_20260822182716_0905_D.JPG

193 0.002911149 0.001476131 0.999985587 0.004262913 1.452311480 -2.615728872 14.780970111 193 DJI_20260822182719_0906_D.JPG

194 0.002958271 0.001592919 0.999904854 0.013378905 8.719487923 23.714156839 14.785131807 194 DJI_20260822182722_0907_D.JPG

195 0.003275778 0.001951087 0.999916228 0.012369284 8.612501901 21.020088625 14.735431659 195 DJI_20260822182725_0908_D.JPG

196 0.003490786 0.001793101 0.999929328 0.011222245 8.645789835 17.483340419 14.700191968 196 DJI_20260822182728_0909_D.JPG

197 0.009253107 0.999940784 -0.001209380 -0.005598735 -5.017796482 4.004792962 14.766518966 197 DJI_20260822182731_0910_D.JPG

198 0.479230405 0.510227733 0.520899898 -0.488537793 -18.382614931 3.589772024 9.547865777 198 DJI_20260822182758_0911_D.JPG

